id,uuid,user_id,created_at,url,image_url,description,oauth_application_id,place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
252194918,c8b5ea6a-e85b-4995-b6bc-8c31f7b3b348,5682097,2024-11-18 21:41:10 +0100,https://www.inaturalist.org/observations/252194918,https://inaturalist-open-data.s3.amazonaws.com/photos/451410318/medium.jpeg,,3,"Peggy Notebaert Nature Museum, Chicago, IL, US",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
163516682,b047ab78-804a-44e8-95e6-81366f4bc04e,462579,2023-05-24 19:45:01 +0200,https://www.inaturalist.org/observations/163516682,https://static.inaturalist.org/photos/282822077/medium.jpg,,3,"McKinley (William) Park, Chicago, IL, US",Brown Thrasher,Toxostoma rufum,Brown Thrasher,Aves,14898
295469510,828aa43c-e2c9-429a-a208-2b4aac72339b,9415019,2025-07-05 21:07:55 +0200,https://www.inaturalist.org/observations/295469510,https://inaturalist-open-data.s3.amazonaws.com/photos/531917450/medium.jpg,,333,Chicago,House Sparrow,Passer domesticus,House Sparrow,Aves,13858
209636507,3f7a821d-cc18-4d92-86b4-82b7aae13ff0,7753251,2024-04-26 18:15:21 +0200,https://www.inaturalist.org/observations/209636507,https://inaturalist-open-data.s3.amazonaws.com/photos/370933552/medium.jpg,,3,"S Wabash Ave, Chicago, IL, US",Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767
195499460,f9541060-5ec9-40a2-af6a-a3c244eb38eb,5002216,2024-01-01 21:45:07 +0100,https://www.inaturalist.org/observations/195499460,https://inaturalist-open-data.s3.amazonaws.com/photos/343956943/medium.jpg,Eating snow,3,"Grant Park, Chicago, IL, US",American Robin,Turdus migratorius,American Robin,Aves,12727
57591469,d2612614-cdaf-4fd6-9392-cc27c495d220,3220977,2020-08-26 00:59:23 +0200,https://www.inaturalist.org/observations/57591469,https://static.inaturalist.org/photos/91876660/medium.jpg,,3,"Chicago River, Chicago, IL, US",American Black-crowned Night-Heron,Nycticorax nycticorax hoactli,American Black-crowned Night Heron,Aves,237437
68868064,a704ebb5-0493-45a8-ad66-6f601e92de02,280601,2021-01-31 18:13:35 +0100,https://www.inaturalist.org/observations/68868064,https://inaturalist-open-data.s3.amazonaws.com/photos/111619207/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",American Herring Gull,Larus smithsonianus,American Herring Gull,Aves,1578489
132627680,992d0848-656e-4c17-9a7e-8067ce9560c6,2503273,2022-08-28 19:11:45 +0200,https://www.inaturalist.org/observations/132627680,https://static.inaturalist.org/photos/226064259/medium.jpeg,On exhibit at Lincoln Park Zoo.,2,Lincoln Park Zoo,Genets,Genetta,Genets,Mammalia,41591
164846166,2624cced-c03f-43a4-9915-8e2fe7040c26,292489,2023-05-31 20:20:34 +0200,https://www.inaturalist.org/observations/164846166,https://inaturalist-open-data.s3.amazonaws.com/photos/285274775/medium.jpg,,3,"W Thomas St, Chicago, IL, US",Birds,Aves,Birds,Aves,3
20129884,13afcd32-010d-45c7-b52b-2930bdf624f4,1161853,2019-02-05 16:07:48 +0100,https://www.inaturalist.org/observations/20129884,https://static.inaturalist.org/photos/31045368/medium.jpeg,M2E6L0-0R350B36,,"Near North Side, Chicago, IL, USA",Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111
103855400,936b2b94-9c7c-4bb3-bdaa-cf740bf3f3d3,5279153,2021-12-29 01:24:24 +0100,https://www.inaturalist.org/observations/103855400,https://inaturalist-open-data.s3.amazonaws.com/photos/173908228/medium.jpg,,,"North Park, Chicago, IL, USA",Black-crowned Night-Heron,Nycticorax nycticorax,Black-crowned Night Heron,Aves,4981
43839580,0464d3fd-8584-4012-8065-c0ef1197ac85,1928743,2020-04-27 07:52:24 +0200,https://www.inaturalist.org/observations/43839580,https://inaturalist-open-data.s3.amazonaws.com/photos/69508189/medium.jpeg,"The 4 visible in the photos do not show the sheer magnitude of their numbers, at least 30 would circle the area every 15 minutes or so, calls were fast twittery chirps, exactly like that of chimney swifts",,"Cook County, US-IL, US",Chimney Swift,Chaetura pelagica,Chimney Swift,Aves,6571
111520033,e845c3fd-e086-4e5b-bfd2-4426a19f556a,4619851,2022-04-15 16:21:10 +0200,https://www.inaturalist.org/observations/111520033,https://inaturalist-open-data.s3.amazonaws.com/photos/188267924/medium.jpeg,,,"Lincoln Park Zoo, Chicago",Black-crowned Night-Heron,Nycticorax nycticorax,Black-crowned Night Heron,Aves,4981
112533347,0db569a0-0118-426a-83a6-33fc53302aad,4879815,2022-04-23 18:26:21 +0200,https://www.inaturalist.org/observations/112533347,https://static.inaturalist.org/photos/190079661/medium.jpg,,3,"Garfield Park, Chicago, IL, US",Northern Pintail,Anas acuta,Northern Pintail,Aves,6933
77393147,0d7978e4-dacb-47a6-9394-7f1adfee4434,1005173,2021-05-05 04:42:12 +0200,https://www.inaturalist.org/observations/77393147,https://inaturalist-open-data.s3.amazonaws.com/photos/126568220/medium.jpg,,3,"Lincoln Park, Chicago, IL, US",Eastern Towhee,Pipilo erythrophthalmus,Eastern Towhee,Aves,9424
135583885,78005ceb-6401-44b3-bdfb-312006f7652a,5053222,2022-09-18 23:47:24 +0200,https://www.inaturalist.org/observations/135583885,https://inaturalist-open-data.s3.amazonaws.com/photos/231270584/medium.jpeg,,2,"Oakland, Chicago, IL, USA",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
46040950,e03dc56d-fa71-456e-9f2d-0c7de05a204c,2618182,2020-05-16 04:17:50 +0200,https://www.inaturalist.org/observations/46040950,https://static.inaturalist.org/photos/73023819/medium.jpeg,,2,"North Park, Chicago, IL, USA",Magnolia Warbler,Setophaga magnolia,Magnolia Warbler,Aves,145235
89012495,d28826af-ad42-4c48-b868-25b585cd3b0a,4207236,2021-07-29 03:41:22 +0200,https://www.inaturalist.org/observations/89012495,https://inaturalist-open-data.s3.amazonaws.com/photos/146942032/medium.jpg,,3,"Grant Park, Chicago, IL, US",,Larus,Large White-headed Gulls,Aves,4343
266465182,f71a56bd-6d7a-4cb8-98ee-13c520763ffc,41395,2025-03-23 00:26:33 +0100,https://www.inaturalist.org/observations/266465182,https://inaturalist-open-data.s3.amazonaws.com/photos/478767707/medium.jpeg,Two,2,"Lincoln Park, Chicago, IL, USA",Black-crowned Night Heron,Nycticorax nycticorax,Black-crowned Night Heron,Aves,4981
98764327,10a43f5b-67d0-4f32-8ec8-97091cc74b6c,917650,2021-10-20 05:55:21 +0200,https://www.inaturalist.org/observations/98764327,https://inaturalist-open-data.s3.amazonaws.com/photos/164509382/medium.jpeg,,,"Cook County, US-IL, US",Yellow-rumped Warbler,Setophaga coronata,Yellow-rumped Warbler,Aves,145245
243677576,11f9dcda-7fed-46d2-8543-4fcdf220227c,280601,2024-09-23 23:43:34 +0200,https://www.inaturalist.org/observations/243677576,https://inaturalist-open-data.s3.amazonaws.com/photos/434545235/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",Canada Goose,Branta canadensis,Canada Goose,Aves,7089
251071006,b70b89c9-0939-47d6-9bb0-82345435b710,6102676,2024-11-09 21:05:01 +0100,https://www.inaturalist.org/observations/251071006,https://inaturalist-open-data.s3.amazonaws.com/photos/449163421/medium.jpeg,,,"South Side, Chicago, IL, USA",American Kestrel,Falco sparverius,American Kestrel,Aves,4665
45715357,3adb5724-9419-4e19-b720-42ce219373ba,917650,2020-05-12 22:26:45 +0200,https://www.inaturalist.org/observations/45715357,https://inaturalist-open-data.s3.amazonaws.com/photos/72501365/medium.jpeg,,,"Illinois, US",Wilson's Warbler,Cardellina pusilla,Wilson's Warbler,Aves,145276
145609277,9d8241cb-e152-405d-a403-84e5a9b04421,3455045,2023-01-01 22:29:32 +0100,https://www.inaturalist.org/observations/145609277,https://inaturalist-open-data.s3.amazonaws.com/photos/250144046/medium.jpeg,With American Tree Sparrows.,,"Uptown, Chicago, IL, USA",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
213250994,71dae5af-ff70-4c03-9843-5aab68da85bd,4309885,2024-05-03 23:21:19 +0200,https://www.inaturalist.org/observations/213250994,https://inaturalist-open-data.s3.amazonaws.com/photos/376865150/medium.jpg,,3,"W Peterson Ave, Chicago, IL, US",Eastern Chipmunk,Tamias striatus,Eastern Chipmunk,Mammalia,46217
281472523,67678e17-e2a1-4466-a44d-3fa7856c2900,65794,2025-05-16 14:05:25 +0200,https://www.inaturalist.org/observations/281472523,https://static.inaturalist.org/photos/505630803/medium.jpg,LaBagh Woods,,"North Park, Chicago, IL, USA",Nashville Warbler,Leiothlypis ruficapilla,Nashville Warbler,Aves,979753
241232802,7d57e9ef-55e9-445c-91b3-4ecae9e805a5,5834107,2024-09-12 06:45:26 +0200,https://www.inaturalist.org/observations/241232802,https://inaturalist-open-data.s3.amazonaws.com/photos/429902759/medium.jpeg,,2,"Uptown, Chicago, IL, USA",Bay-breasted Warbler,Setophaga castanea,Bay-breasted Warbler,Aves,145236
18497455,73b4802b-cb47-450b-b95a-1d13ef2a5454,1161853,2018-11-19 16:42:04 +0100,https://www.inaturalist.org/observations/18497455,https://static.inaturalist.org/photos/28290033/medium.jpeg,M2E81L161-161R391B38,,Walter Payton Camera Trap,Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111
154452498,d208e1b9-c324-4a1e-925b-bf47887e33f7,5834107,2023-04-11 20:15:10 +0200,https://www.inaturalist.org/observations/154452498,https://inaturalist-open-data.s3.amazonaws.com/photos/266876212/medium.jpeg,Why is it that color though,2,"Chicago, IL 60647, USA",Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767
285397333,7251d879-2ddc-4f67-8110-69114ef49189,2033161,2025-05-30 20:09:01 +0200,https://www.inaturalist.org/observations/285397333,https://inaturalist-open-data.s3.amazonaws.com/photos/512982760/medium.jpg,,2,"Wicker Park, Chicago, IL, USA",Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111
139379851,be5aa7db-d238-4505-bead-317ba9ede59e,5933075,2022-10-20 01:27:42 +0200,https://www.inaturalist.org/observations/139379851,https://inaturalist-open-data.s3.amazonaws.com/photos/238379921/medium.jpg,,3,"Chicago Park District, Chicago, IL, US",Red-breasted Nuthatch,Sitta canadensis,Red-breasted Nuthatch,Aves,14823
8183832,8d6d4ce4-9836-4e7b-9555-7974a4820469,651282,2017-09-30 17:02:08 +0200,https://www.inaturalist.org/observations/8183832,https://static.inaturalist.org/photos/10840387/medium.jpg,,3,"Cook County, US-IL, US",White-tailed Deer,Odocoileus virginianus,White-tailed Deer,Mammalia,42223
284784107,00dfb702-1354-47cb-949f-e4211fc3f2b9,7733167,2025-05-28 13:25:50 +0200,https://www.inaturalist.org/observations/284784107,https://inaturalist-open-data.s3.amazonaws.com/photos/511826406/medium.jpg,,,"South Side, Chicago, IL, USA",Birds,Aves,Birds,Aves,3
138185513,dcfec29c-ff14-4da1-a74e-48995b6f9a16,2164440,2022-10-10 00:32:40 +0200,https://www.inaturalist.org/observations/138185513,https://inaturalist-open-data.s3.amazonaws.com/photos/236135798/medium.jpeg,,,"Uptown, Chicago, IL, USA",Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Aves,10094
160378857,cfe87d0f-135c-43f2-b734-1e87ac5ba6b0,280601,2023-05-07 20:40:56 +0200,https://www.inaturalist.org/observations/160378857,https://inaturalist-open-data.s3.amazonaws.com/photos/277131309/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,Aves,9981
197275741,13fbf62e-8d29-45bf-ad4d-0d84886e2f26,2164440,2024-01-22 02:44:46 +0100,https://www.inaturalist.org/observations/197275741,https://inaturalist-open-data.s3.amazonaws.com/photos/347413596/medium.jpeg,,,"Uptown, Chicago, IL, USA",Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
111612181,fc1527cd-a34a-43d5-aaa4-272b7482a225,257635,2022-04-16 07:28:03 +0200,https://www.inaturalist.org/observations/111612181,https://inaturalist-open-data.s3.amazonaws.com/photos/188438876/medium.jpg,,3,"West Walker, Tony's, Irving Park, Chicago, Cook County, IL, USA",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
239906493,798e3f96-995b-4dca-94d5-14bd4a156fa4,917650,2024-09-05 05:06:12 +0200,https://www.inaturalist.org/observations/239906493,https://inaturalist-open-data.s3.amazonaws.com/photos/427345256/medium.jpg,,,"Montrose Point Bird Sanctuary, Chicago, IL 60640, USA",American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
216043747,1ccc093c-5463-4ab0-a501-02555884097f,1161837,2024-05-16 05:28:21 +0200,https://www.inaturalist.org/observations/216043747,https://static.inaturalist.org/photos/382034963/medium.jpeg,M2E6L0-0R350B36,,"South Side, Chicago, IL, USA",Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
303153583,015ea264-ca00-4710-ad3e-c567b6d8bf2b,1557364,2025-08-02 17:59:17 +0200,https://www.inaturalist.org/observations/303153583,https://static.inaturalist.org/photos/546382671/medium.jpg,,843,"Chicago, IL, US",Tree Swallow,Tachycineta bicolor,Tree Swallow,Aves,11935
248990419,fa37524f-0e72-4c7b-9dce-b847eb4de35a,7704201,2024-10-25 09:32:32 +0200,https://www.inaturalist.org/observations/248990419,https://inaturalist-open-data.s3.amazonaws.com/photos/445005202/medium.jpeg,"Saw little birds in the distance, zoomed in, stopped after two photos because I saw the white-throated sparrow and thought, well, I have plenty of much better photos of those… Just now going through camera roll realized it’s a white-throated sparrow scratching leaves on the ground, and a little warbler perched on a twig hoping for some stirred-up insects!

I was hoping at first that I’d caught a new/different warbler, but I think this is another yellow-rumped/myrtle warbler. I’m sure the experts will let me know if it’s not.

(Meanwhile I love how the little white-throated sparrows seem very happy to get along with other birds close by; I don’t see them squabbling and getting irritated, not just in mixed sparrow flocks but recently saw them turning over leaves under the bushes with a few young cardinals, and here one has a little warbler friend. Just cheerful round hungry little guys— and the white-striped versions are allegedly MORE aggressive than the tan-striped birds? Something else for me to keep an eye on… how many different foraging buddies can I find white-throated sparrows hanging out with (so far: house sparrows, dark-eyed juncos, white-crowned sparrows, cardinals, and a warbler…) and are there any predictable circumstances in this neighborhood that will make it easily observable for them to squabble and chase each other off a good resource, the way it’s easy to see in waterfowl or robins…?)",,"Roscoe Village, Chicago, IL, USA",Myrtle Warbler,Setophaga coronata coronata,Myrtle Warbler,Aves,132704
192510971,897c49d2-d1f2-4f8f-8557-a72f13afe223,2417052,2023-11-29 03:31:15 +0100,https://www.inaturalist.org/observations/192510971,https://static.inaturalist.org/photos/337963064/medium.jpg,airport sparrow.,,"O'Hare, Chicago, IL, USA",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
10019044,47334986-4a3a-4021-b2c6-0fdf84e5cd47,734104,2018-02-27 14:21:02 +0100,https://www.inaturalist.org/observations/10019044,,,3,"Lincoln Park, Chicago, IL, US",,Aix sponsa,Wood Duck,Aves,7107
103075950,da10557d-afc8-4ca8-acd1-a33da61bfb5b,462579,2021-12-15 02:59:07 +0100,https://www.inaturalist.org/observations/103075950,https://static.inaturalist.org/photos/172437777/medium.jpg,,3,"McKinley Park, Chicago, IL, US",White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
94286030,cf97330a-9493-48e5-bf0d-c2656bbce264,2304675,2021-09-10 04:43:09 +0200,https://www.inaturalist.org/observations/94286030,https://inaturalist-open-data.s3.amazonaws.com/photos/156390053/medium.jpg,,3,"LaBagh Woods, Chicago, IL, US",Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Aves,9721
3827070,72e4f3bd-9e40-4a7f-95ee-b2864915da6d,116788,2016-08-07 23:49:47 +0200,http://www.inaturalist.org/observations/3827070,https://inaturalist-open-data.s3.amazonaws.com/photos/4474688/medium.jpeg,,,"Bobolink Meadow, Jackson Park, Chicago, IL, USA",Eastern Kingbird,Tyrannus tyrannus,Eastern Kingbird,Aves,16782
271103907,50e29d11-bdc6-4751-81e9-db491648c25a,2164440,2025-04-18 00:54:13 +0200,https://www.inaturalist.org/observations/271103907,https://inaturalist-open-data.s3.amazonaws.com/photos/487622587/medium.jpeg,,,"Bill Jarvis Migratory Bird Sanctuary, 3550 N Jean Baptiste Pointe du Sable Lake Shore Dr, Chicago, IL 60613, USA",Field Sparrow,Spizella pusilla,Field Sparrow,Aves,9152
75734283,a9a3e841-5594-4b48-885c-ca570ff3a763,917650,2021-04-30 04:34:26 +0200,https://www.inaturalist.org/observations/75734283,https://inaturalist-open-data.s3.amazonaws.com/photos/123935530/medium.jpeg,,,"Cook County, US-IL, US",Green-winged Teal,Anas crecca,Green-winged Teal,Aves,6937
78395343,8f7c96e9-a314-416f-99d8-4a7efaf99b25,2164440,2021-05-11 23:36:16 +0200,https://www.inaturalist.org/observations/78395343,https://inaturalist-open-data.s3.amazonaws.com/photos/128291009/medium.jpeg,,,"Uptown, Chicago, IL, USA",Palm Warbler,Setophaga palmarum,Palm Warbler,Aves,145242
218663019,c6140be4-ba38-433a-aee7-4656933f7e01,5834107,2024-05-27 17:52:19 +0200,https://www.inaturalist.org/observations/218663019,https://inaturalist-open-data.s3.amazonaws.com/photos/386958124/medium.jpeg,,2,"Uptown, Chicago, IL, USA",Yellow Warbler,Setophaga petechia,Yellow Warbler,Aves,145238
215939644,508e7f84-b116-4d22-b3a4-c4d9a3a19faa,2164440,2024-05-15 18:50:12 +0200,https://www.inaturalist.org/observations/215939644,https://inaturalist-open-data.s3.amazonaws.com/photos/381839137/medium.jpeg,,,"Uptown, Chicago, IL, USA",Magnolia Warbler,Setophaga magnolia,Magnolia Warbler,Aves,145235
195719983,7021d107-25bb-4261-88db-7147df2a4e8c,762683,2024-01-04 04:05:12 +0100,https://www.inaturalist.org/observations/195719983,https://static.inaturalist.org/photos/344368368/medium.jpeg,,,"South Side, Chicago, IL, USA",Trumpeter Swan,Cygnus buccinator,Trumpeter Swan,Aves,6915
4617104,5edcc8d0-8a91-4767-a9d0-1e74cdcd5fbe,257635,2016-11-22 21:39:18 +0100,http://www.inaturalist.org/observations/4617104,https://inaturalist-open-data.s3.amazonaws.com/photos/5585586/medium.jpg,Peregrine Falcon (Falco peregrinus) LaBagh Woods Chicago Cook County IL May 2015 Week #20 Jeff Skrentny IMG_6969                      ,,"LaBagh Woods, North Park, Chicago, IL, USA",Halcón peregrino,Falco peregrinus,Peregrine Falcon,Aves,4647
267226673,ebc6de2e-9ef4-47b4-a962-06b3a923f18e,462579,2025-03-27 18:52:22 +0100,https://www.inaturalist.org/observations/267226673,https://static.inaturalist.org/photos/480203854/medium.jpg,,3,"Washington Park, Chicago, IL, US",Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
161111385,5894a830-e1c0-47f2-a25f-d201f22d7145,280601,2023-05-11 20:23:48 +0200,https://www.inaturalist.org/observations/161111385,https://inaturalist-open-data.s3.amazonaws.com/photos/278454561/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",Lincoln's Sparrow,Melospiza lincolnii,Lincoln's Sparrow,Aves,9092
63790199,06c88ec6-c8ca-4d2e-8a2b-da7fd92b803a,3516858,2020-10-29 23:48:24 +0100,https://www.inaturalist.org/observations/63790199,https://inaturalist-open-data.s3.amazonaws.com/photos/102438682/medium.jpg,,3,"S Dr Martin Luther King Jr Dr, Chicago, IL, US",Gołąb miejski,Columba livia domestica,Feral Pigeon,Aves,122767
244609028,6c058d3e-5b85-4c40-b22c-e4441ea4b3fb,8622897,2024-09-29 03:07:33 +0200,https://www.inaturalist.org/observations/244609028,https://inaturalist-open-data.s3.amazonaws.com/photos/436349233/medium.jpeg,,2,"Irving Park, Chicago, IL, USA",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
